unit,cycle,op1,op2,op3,s2,s3,s4,s7,s8
2,143,1e-04,0.0004,100.0,642.31,1588.88,1400.49,554.05,2388.03
2,144,-0.0005,0.0002,100.0,642.02,1584.35,1401.21,553.96,2388.03
2,145,-0.0021,1e-04,100.0,642.01,1582.72,1403.53,554.1,2387.97
2,146,0.0043,-1e-04,100.0,642.52,1590.06,1405.09,554.25,2388.05
2,147,0.0004,-1e-04,100.0,642.27,1588.78,1394.58,554.16,2388.05
2,148,0.0018,0.0004,100.0,642.65,1584.5,1398.3,554.32,2388.02
2,149,-0.002,-0.0003,100.0,642.03,1587.88,1404.41,553.84,2388.04
2,150,-0.0021,0.0004,100.0,642.62,1585.43,1393.74,554.13,2388.01
2,151,0.0051,-0.0004,100.0,642.54,1590.21,1398.31,553.66,2387.98
2,152,-0.0004,0.0003,100.0,642.38,1583.49,1400.9,553.86,2388.06
2,153,0.0043,0.0002,100.0,641.96,1594.33,1397.52,553.78,2388.09
2,154,0.0012,1e-04,100.0,642.34,1591.3,1413.28,554.45,2388.01
2,155,-0.0022,-0.0003,100.0,642.17,1580.93,1397.45,553.84,2388.06
2,156,-0.0045,0.0004,100.0,642.15,1578.73,1399.13,554.7,2388.04
2,157,-0.0014,-0.0004,100.0,642.04,1588.7,1400.63,553.71,2388.07
2,158,0.0014,1e-04,100.0,641.99,1586.95,1404.68,554.67,2388.02
2,159,-0.0018,-0.0003,100.0,641.81,1593.89,1399.71,553.7,2388.04
2,160,0.0033,-0.0003,100.0,642.53,1585.65,1409.72,554.65,2388.07
2,161,-0.0031,0.0003,100.0,642.08,1586.65,1396.32,554.18,2388.05
2,162,0.0028,0.0003,100.0,641.71,1588.83,1401.23,553.95,2388.06
2,163,0.0007,0.0004,100.0,642.88,1589.56,1396.2,553.96,2388.08
2,164,0.0043,0.0003,100.0,642.82,1588.23,1405.5,554.31,2387.99
2,165,-0.0043,0.0004,100.0,642.17,1588.55,1402.96,553.71,2388.03
2,166,-0.0068,0.0002,100.0,641.79,1589.09,1394.26,553.71,2388.03
2,167,0.0005,-1e-04,100.0,642.25,1588.74,1395.35,553.62,2388.01
2,168,-0.0026,-0.0003,100.0,642.55,1593.95,1404.01,554.32,2388.04
2,169,-0.0004,0.0003,100.0,642.26,1581.85,1406.06,553.06,2388.06
2,170,0.0025,0.0004,100.0,642.14,1577.26,1405.93,553.84,2388.03
2,171,0.0012,0.0005,100.0,642.21,1587.94,1410.34,553.84,2388.03
2,172,-0.0041,0.0004,100.0,642.07,1589.42,1398.26,553.69,2388.06
2,173,0.0003,-0.0002,100.0,642.66,1589.0,1403.22,554.64,2388.04
2,174,-0.0009,-0.0003,100.0,642.34,1588.01,1403.24,553.76,2388.08
2,175,-0.0005,0.0005,100.0,642.46,1584.58,1398.37,554.01,2388.02
2,176,-0.001,-0.0004,100.0,642.32,1585.73,1405.47,554.15,2388.04
2,177,0.0004,-1e-04,100.0,642.35,1586.88,1400.31,554.59,2388.06
2,178,0.0031,0.0003,100.0,642.43,1590.29,1404.39,553.83,2388.04
2,179,-0.0024,-1e-04,100.0,642.33,1584.55,1399.3,553.86,2388.03
2,180,-0.0011,0.0,100.0,642.5,1593.51,1402.27,554.21,2388.11
2,181,0.0003,-0.0002,100.0,642.01,1585.87,1399.24,554.29,2388.03
2,182,-0.0,-0.0002,100.0,642.39,1586.42,1406.61,553.63,2388.03
2,183,-0.0015,-0.0002,100.0,642.6,1584.95,1406.15,554.35,2388.08
2,184,0.0037,0.0,100.0,642.43,1585.66,1408.13,554.99,2388.04
2,185,-0.002,0.0004,100.0,642.66,1581.09,1407.11,554.53,2388.02
2,186,-0.0004,0.0002,100.0,642.8,1582.46,1404.35,554.42,2388.05
2,187,0.0019,0.0002,100.0,642.69,1588.88,1407.54,553.32,2388.08
2,188,0.0024,0.0002,100.0,642.64,1582.97,1402.72,554.26,2388.07
2,189,0.0003,0.0002,100.0,642.81,1583.54,1403.09,554.03,2388.03
2,190,0.0013,0.0004,100.0,642.48,1592.5,1405.73,554.4,2388.06
2,191,-0.0009,0.0004,100.0,642.23,1584.59,1407.64,553.42,2388.04
2,192,0.0003,0.0002,100.0,642.18,1589.95,1404.07,553.09,2388.03
2,193,-0.0021,-0.0003,100.0,642.13,1588.28,1399.59,553.54,2388.09
2,194,-0.0003,-0.0003,100.0,643.1,1592.38,1404.64,553.86,2388.05
2,195,-0.0026,0.0004,100.0,643.24,1591.55,1410.18,553.22,2388.01
2,196,0.0003,0.0004,100.0,642.64,1591.39,1408.59,554.31,2388.15
2,197,0.0018,0.0005,100.0,642.55,1588.64,1403.29,554.07,2388.07
2,198,-0.0051,0.0003,100.0,643.21,1596.17,1402.91,553.94,2388.05
2,199,0.0026,1e-04,100.0,642.44,1587.17,1409.39,554.06,2388.09
2,200,-0.0017,0.0,100.0,642.74,1589.73,1406.28,553.13,2388.08
2,201,0.0021,0.0002,100.0,642.31,1595.57,1400.92,554.25,2388.04
2,202,-1e-04,0.0003,100.0,642.56,1589.47,1408.72,554.14,2388.14
2,203,0.0048,1e-04,100.0,641.95,1593.02,1410.33,553.2,2388.05
2,204,0.0012,0.0003,100.0,642.46,1591.84,1404.01,553.94,2388.02
2,205,-0.0021,0.0003,100.0,642.65,1586.59,1409.11,552.83,2388.07
2,206,-0.0004,-0.0003,100.0,642.51,1588.18,1411.14,553.86,2388.03
2,207,-0.0003,-0.0004,100.0,642.73,1591.04,1402.94,553.06,2388.05
2,208,0.0004,0.0004,100.0,642.6,1590.29,1407.93,553.09,2388.05
2,209,0.004,0.0002,100.0,642.27,1590.92,1409.2,553.66,2388.09
2,210,-0.005,1e-04,100.0,642.88,1583.56,1396.99,553.5,2388.1
2,211,-0.0017,-0.0002,100.0,642.8,1584.65,1409.23,552.47,2388.08
2,212,0.0005,-0.0004,100.0,642.54,1586.71,1406.43,553.32,2388.13
2,213,-0.0039,-0.0,100.0,642.39,1594.64,1407.38,554.04,2388.09
2,214,0.0017,-0.0002,100.0,642.39,1588.17,1402.21,553.86,2388.09
2,215,-0.0004,0.0005,100.0,642.97,1591.44,1411.63,553.75,2388.09
2,216,-0.0021,0.0005,100.0,642.46,1583.46,1408.68,553.01,2388.08
2,217,0.0023,0.0005,100.0,643.3,1585.11,1407.97,553.22,2388.1
2,218,0.0033,-0.0002,100.0,642.91,1592.69,1412.7,553.09,2388.12
2,219,0.0029,1e-04,100.0,642.88,1592.52,1412.91,553.28,2388.02
2,220,-0.0036,-0.0002,100.0,642.87,1600.76,1406.68,552.92,2388.09
2,221,0.0032,-1e-04,100.0,643.09,1586.57,1408.21,553.77,2388.12
2,222,0.001,1e-04,100.0,643.16,1590.78,1411.66,553.56,2388.1
2,223,-0.0002,0.0003,100.0,643.06,1596.47,1406.28,553.91,2388.06
2,224,-0.001,1e-04,100.0,642.86,1592.47,1414.63,553.17,2388.13
2,225,0.0014,-0.0,100.0,642.68,1590.59,1409.87,553.96,2388.12
2,226,-0.0018,0.0002,100.0,643.23,1601.02,1408.9,553.45,2388.05
2,227,0.0014,0.0004,100.0,642.8,1587.46,1410.4,553.73,2388.11
2,228,-0.0017,1e-04,100.0,642.67,1592.83,1406.88,553.35,2388.11
2,229,0.0008,-1e-04,100.0,642.32,1593.83,1407.69,553.0,2388.13
2,230,-0.0002,0.0004,100.0,642.68,1593.67,1412.71,553.43,2388.09
2,231,-0.0004,-1e-04,100.0,642.99,1593.78,1404.68,552.61,2388.13
2,232,0.0027,0.0004,100.0,642.98,1590.33,1411.66,553.53,2388.11
2,233,-0.0023,-0.0004,100.0,642.96,1599.65,1413.34,553.49,2388.07
2,234,-0.0022,-0.0002,100.0,643.49,1588.68,1412.07,553.31,2388.12
2,235,0.0019,0.0002,100.0,642.63,1594.54,1406.42,552.42,2388.12
2,236,-0.0044,0.0003,100.0,643.01,1598.16,1410.66,553.52,2388.15
2,237,0.0027,0.0004,100.0,643.14,1593.05,1419.76,552.78,2388.11
2,238,-0.0018,-0.0,100.0,643.13,1599.64,1413.73,552.98,2388.11
2,239,0.0026,-0.0003,100.0,642.73,1598.37,1417.49,553.05,2388.13
2,240,-0.0017,-0.0002,100.0,642.61,1599.71,1406.54,553.18,2388.11
2,241,-0.0026,1e-04,100.0,643.14,1598.65,1418.33,552.36,2388.16
2,242,-0.0008,0.0004,100.0,643.77,1593.7,1408.71,553.07,2388.13
2,243,0.0042,-0.0002,100.0,643.04,1593.98,1411.41,552.71,2388.09
2,244,-0.0013,0.0005,100.0,642.88,1595.99,1413.04,552.68,2388.13
2,245,-0.0016,0.0005,100.0,642.7,1590.93,1418.05,552.75,2388.15
2,246,1e-04,0.0003,100.0,642.85,1589.74,1420.2,552.57,2388.12
2,247,-0.0013,-0.0002,100.0,642.88,1601.2,1413.56,552.46,2388.1
2,248,0.0048,1e-04,100.0,643.06,1599.41,1417.22,552.52,2388.08
2,249,0.0013,-0.0004,100.0,643.79,1599.77,1419.19,551.56,2388.17
2,250,-0.0029,0.0004,100.0,643.15,1598.28,1415.35,553.0,2388.16
2,251,-0.0017,-0.0003,100.0,642.47,1598.68,1418.61,552.01,2388.16
2,252,-0.004,0.0004,100.0,642.83,1596.89,1422.69,552.51,2388.11
2,253,0.0009,-0.0002,100.0,643.01,1596.43,1416.12,553.07,2388.14
2,254,-0.0009,0.0005,100.0,643.31,1593.88,1423.55,551.99,2388.15
2,255,0.0012,0.0006,100.0,643.48,1598.25,1412.73,553.26,2388.15
2,256,-0.0044,0.0004,100.0,642.92,1598.83,1421.46,552.68,2388.12
2,257,0.0,-0.0002,100.0,643.06,1593.17,1426.94,552.19,2388.14
2,258,0.0007,-0.0,100.0,642.93,1599.77,1421.07,552.71,2388.11
2,259,0.0006,-0.0003,100.0,642.78,1597.65,1416.63,552.58,2388.12
2,260,0.0027,1e-04,100.0,642.94,1593.51,1419.41,552.02,2388.17
2,261,-0.0009,0.0003,100.0,643.69,1594.0,1419.92,552.31,2388.09
2,262,0.0068,-0.0002,100.0,643.05,1588.3,1418.2,553.01,2388.14
2,263,-0.0023,1e-04,100.0,643.16,1592.32,1422.82,552.81,2388.2
2,264,-0.0017,0.0005,100.0,643.47,1610.1,1424.48,552.17,2388.18
2,265,-0.0035,0.0004,100.0,643.03,1593.48,1420.27,552.45,2388.18
2,266,0.002,-1e-04,100.0,643.14,1591.54,1422.54,551.84,2388.1
2,267,-0.0,0.0003,100.0,642.96,1602.23,1422.12,552.61,2388.11
2,268,0.0006,-0.0,100.0,643.1,1602.53,1419.61,552.1,2388.16
2,269,-0.0002,-0.0002,100.0,643.11,1594.52,1419.23,551.28,2388.2
2,270,0.0005,-0.0002,100.0,643.12,1604.32,1424.27,551.75,2388.2
2,271,1e-04,0.0002,100.0,643.87,1607.43,1425.06,551.73,2388.22
2,272,-0.0004,1e-04,100.0,643.27,1600.02,1426.7,552.44,2388.22
2,273,-0.0036,-0.0003,100.0,643.71,1598.88,1418.55,552.47,2388.15
2,274,-0.0,0.0004,100.0,643.18,1598.98,1427.83,551.25,2388.2
2,275,0.001,1e-04,100.0,643.67,1595.3,1421.8,551.86,2388.21
2,276,-0.0018,0.0004,100.0,643.82,1605.46,1429.66,551.43,2388.16
2,277,0.0017,-0.0004,100.0,643.91,1601.47,1424.78,552.45,2388.22
2,278,-0.0,-0.0003,100.0,643.44,1597.61,1423.67,551.49,2388.19
2,279,0.0006,0.0005,100.0,643.64,1594.8,1426.95,551.16,2388.19
2,280,-0.0061,-0.0,100.0,643.63,1594.21,1422.89,551.84,2388.24
2,281,-0.0009,-0.0003,100.0,643.6,1598.25,1424.36,551.44,2388.18
2,282,0.0012,-0.0,100.0,643.94,1598.56,1426.87,552.29,2388.23
2,283,0.0046,0.0002,100.0,643.78,1602.03,1429.67,551.46,2388.16
2,284,-0.0006,1e-04,100.0,643.91,1601.35,1430.04,551.96,2388.22
2,285,-0.0007,0.0004,100.0,643.67,1596.84,1431.17,550.85,2388.2
2,286,-0.001,-0.0003,100.0,643.44,1603.63,1429.57,551.61,2388.18
2,287,-0.0005,0.0006,100.0,643.85,1608.5,1430.84,551.66,2388.2
3,1,0.0008,0.0005,100.0,642.04,1584.2,1398.13,553.96,2388.06
3,2,-0.001,0.0,100.0,642.66,1587.04,1398.62,554.76,2388.05
3,3,0.0013,-0.0002,100.0,642.07,1580.75,1401.1,554.51,2388.03
3,4,0.0008,-0.0002,100.0,642.5,1580.12,1395.76,554.48,2388.07
3,5,0.002,0.0004,100.0,641.97,1581.48,1394.05,554.14,2388.01
3,6,-0.001,-0.0003,100.0,642.65,1581.26,1397.98,554.86,2388.08
3,7,-0.0018,-0.0003,100.0,642.62,1583.68,1405.76,554.29,2388.06
3,8,0.0017,-0.0005,100.0,642.23,1581.6,1401.86,554.11,2388.0
3,9,0.0,0.0003,100.0,642.6,1581.04,1398.3,554.61,2387.99
3,10,-0.0009,0.0003,100.0,642.72,1582.2,1400.07,554.28,2388.0
3,11,-0.0009,0.0002,100.0,641.94,1591.43,1400.59,554.88,2388.03
3,12,-0.0029,0.0003,100.0,642.61,1583.92,1404.93,553.45,2388.06
3,13,0.0002,0.0003,100.0,642.63,1583.25,1403.52,555.25,2388.03
3,14,0.0,0.0004,100.0,642.16,1591.03,1396.35,554.31,2388.02
3,15,-0.0015,1e-04,100.0,641.83,1585.29,1398.77,554.36,2388.05
3,16,-0.0064,-0.0002,100.0,642.65,1589.05,1392.15,554.17,2388.05
3,17,-0.0018,-1e-04,100.0,642.78,1588.94,1395.76,553.74,2388.0
3,18,-0.0013,-0.0005,100.0,642.26,1584.36,1402.3,554.52,2388.0
3,19,0.0029,-0.0004,100.0,642.05,1580.67,1402.82,553.99,2388.03
3,20,-0.002,-0.0002,100.0,642.25,1580.73,1394.57,554.54,2388.06
3,21,-0.0006,0.0004,100.0,642.18,1586.78,1398.83,554.32,2388.02
3,22,-0.0052,-1e-04,100.0,642.34,1589.55,1405.28,554.71,2388.06
3,23,-0.0004,-0.0002,100.0,642.07,1585.2,1395.59,554.04,2387.99
3,24,-0.0038,-0.0002,100.0,642.24,1585.08,1395.73,554.65,2388.05
3,25,-0.0005,-0.0004,100.0,642.24,1579.4,1390.93,554.21,2388.05
3,26,-0.0023,-0.0005,100.0,641.61,1586.92,1401.63,553.9,2388.04
3,27,0.001,0.0002,100.0,642.36,1581.83,1400.85,554.67,2388.03
3,28,1e-04,-0.0,100.0,641.48,1590.59,1400.68,553.51,2388.04
3,29,0.0038,0.0004,100.0,642.01,1584.71,1396.05,554.94,2388.03
3,30,0.0012,0.0004,100.0,642.21,1584.95,1398.1,554.05,2388.01
3,31,0.0039,1e-04,100.0,642.33,1588.68,1393.95,553.06,2388.04
3,32,0.0018,0.0002,100.0,642.55,1583.7,1400.58,554.32,2388.04
3,33,0.0004,0.0002,100.0,641.82,1583.55,1403.93,554.27,2388.0
3,34,-0.0014,0.0005,100.0,642.83,1584.17,1397.47,554.42,2388.01
3,35,-0.0013,1e-04,100.0,642.08,1584.57,1396.92,554.1,2388.04
3,36,-0.0018,1e-04,100.0,642.06,1580.96,1399.12,554.11,2388.05
3,37,0.0058,1e-04,100.0,641.68,1582.96,1396.65,555.28,2388.02
3,38,0.0006,1e-04,100.0,641.72,1577.99,1401.83,554.11,2388.09
3,39,0.0011,0.0004,100.0,641.94,1580.42,1400.8,554.18,2388.05
3,40,-0.0038,1e-04,100.0,641.97,1579.38,1403.24,553.75,2388.03
3,41,0.0009,-0.0002,100.0,642.79,1586.38,1394.92,554.68,2388.02
3,42,0.0027,-0.0003,100.0,642.61,1586.25,1404.49,554.31,2387.97
3,43,0.0044,-0.0003,100.0,642.58,1587.9,1401.51,554.18,2388.0
3,44,-0.0022,-0.0005,100.0,642.21,1586.83,1395.48,554.45,2388.0
3,45,-0.0025,-0.0005,100.0,642.15,1582.99,1398.33,554.43,2388.04
3,46,0.0015,0.0004,100.0,642.42,1590.25,1401.55,554.0,2388.05
3,47,-0.0013,-0.0004,100.0,642.26,1587.55,1395.3,554.82,2388.04
3,48,0.0002,1e-04,100.0,642.01,1587.21,1392.94,554.41,2388.05
3,49,-0.0002,-0.0,100.0,642.16,1583.53,1396.11,554.28,2388.03
3,50,0.0012,-0.0004,100.0,642.51,1586.16,1402.64,553.87,2388.03
3,51,0.0022,1e-04,100.0,642.39,1592.16,1401.05,554.15,2387.94
3,52,0.0042,-0.0,100.0,642.29,1582.66,1404.99,554.39,2387.99
3,53,0.0032,0.0002,100.0,642.02,1588.04,1399.78,554.54,2388.06
3,54,0.0003,0.0002,100.0,642.03,1585.66,1407.04,554.28,2388.04
3,55,-1e-04,0.0002,100.0,642.41,1594.2,1399.08,554.34,2388.03
3,56,-1e-04,-0.0002,100.0,642.73,1586.08,1403.97,554.47,2388.07
3,57,0.0004,-0.0005,100.0,642.56,1581.97,1398.55,553.99,2388.06
3,58,0.004,-0.0005,100.0,642.52,1581.31,1403.99,553.58,2388.06
3,59,0.0011,0.0002,100.0,642.31,1587.46,1397.56,553.88,2388.03
3,60,0.0011,0.0003,100.0,641.8,1586.82,1405.66,553.34,2388.05
3,61,-0.0006,0.0002,100.0,642.5,1585.5,1392.35,554.01,2388.07
3,62,0.0009,0.0002,100.0,642.18,1591.5,1403.57,553.67,2388.07
3,63,0.0018,0.0004,100.0,642.1,1583.42,1398.98,554.61,2388.07
3,64,0.0004,1e-04,100.0,642.53,1590.04,1404.68,553.9,2388.04
3,65,-0.0024,-0.0003,100.0,641.69,1586.21,1400.69,554.63,2388.03
3,66,-0.0003,0.0,100.0,642.25,1577.22,1397.9,553.79,2388.01
3,67,-0.004,-0.0005,100.0,642.0,1584.55,1403.87,553.84,2388.1
3,68,0.0034,-0.0002,100.0,642.94,1587.27,1400.37,554.43,2388.04
3,69,0.0051,-1e-04,100.0,642.05,1581.93,1404.2,555.14,2388.05
3,70,-0.0011,0.0004,100.0,642.54,1587.02,1397.09,553.8,2387.99
3,71,0.0002,1e-04,100.0,642.9,1579.41,1401.19,554.59,2388.1
3,72,-0.0014,-0.0002,100.0,642.25,1590.21,1389.86,554.25,2388.06
3,73,0.0009,0.0002,100.0,642.42,1585.01,1400.06,554.31,2388.07
3,74,0.0023,-1e-04,100.0,642.75,1589.64,1405.76,554.4,2388.03
3,75,-0.0007,-0.0002,100.0,642.25,1592.23,1406.98,553.73,2388.05
3,76,-0.0032,-1e-04,100.0,642.52,1589.35,1405.34,553.91,2388.0
3,77,-1e-04,1e-04,100.0,642.98,1584.13,1405.99,554.08,2388.02
3,78,-0.0003,-0.0005,100.0,642.43,1579.52,1400.53,553.62,2388.06
3,79,0.0006,0.0004,100.0,642.31,1582.4,1403.49,553.6,2388.03
3,80,-0.0003,-0.0003,100.0,641.74,1580.95,1405.37,553.21,2388.03
3,81,-0.0007,0.0002,100.0,642.55,1581.73,1402.65,553.88,2388.1
3,82,-0.003,-0.0003,100.0,642.24,1583.69,1400.4,553.7,2388.05
3,83,-0.0007,-0.0004,100.0,642.27,1591.3,1398.73,553.79,2388.0
3,84,-0.0031,0.0004,100.0,642.18,1593.32,1400.62,554.01,2388.03
3,85,0.0043,-1e-04,100.0,641.95,1587.14,1414.11,554.09,2388.01
3,86,-0.0018,0.0003,100.0,642.69,1586.09,1401.01,553.83,2387.99
3,87,-0.0005,0.0,100.0,642.32,1588.25,1402.17,554.11,2388.01
3,88,0.0031,-0.0,100.0,642.27,1585.9,1400.09,553.59,2388.02
3,89,0.0006,0.0004,100.0,642.33,1582.29,1404.14,555.01,2388.05
3,90,-0.0008,-0.0002,100.0,642.36,1597.84,1406.26,554.58,2388.06
3,91,0.0051,-0.0004,100.0,641.99,1582.81,1399.5,553.72,2388.03
3,92,0.0022,-0.0004,100.0,642.29,1590.07,1400.27,553.5,2387.99
3,93,0.0002,-1e-04,100.0,642.1,1593.66,1409.21,553.83,2387.99
3,94,0.0023,0.0005,100.0,642.58,1588.9,1401.08,554.76,2388.0
3,95,-0.0006,-1e-04,100.0,642.37,1585.69,1406.13,554.41,2388.09
3,96,-0.0003,1e-04,100.0,642.89,1582.86,1400.62,554.08,2388.0
3,97,0.0008,-0.0005,100.0,642.94,1587.51,1408.05,554.13,2388.05
3,98,0.0006,-0.0004,100.0,642.4,1586.19,1403.62,553.85,2388.03
3,99,0.0005,-1e-04,100.0,642.67,1589.42,1398.72,553.82,2388.0
3,100,0.0008,-0.0004,100.0,642.29,1579.98,1404.16,554.94,2388.01
3,101,0.0002,-0.0003,100.0,642.24,1587.77,1405.55,554.34,2388.03
3,102,0.0003,0.0,100.0,642.63,1579.35,1408.84,553.87,2388.04
3,103,0.0003,-0.0003,100.0,642.28,1585.62,1395.4,553.38,2388.05
3,104,0.0051,0.0,100.0,642.46,1586.74,1403.37,554.63,2388.05
3,105,-0.0022,0.0004,100.0,641.85,1591.89,1397.73,553.69,2388.08
3,106,-0.0014,-1e-04,100.0,642.51,1586.44,1405.62,554.31,2388.04
3,107,0.0004,0.0003,100.0,642.36,1586.96,1410.67,553.57,2388.07
3,108,-0.0005,-0.0002,100.0,642.98,1583.29,1405.94,553.52,2388.08
3,109,-0.0006,-0.0003,100.0,642.48,1588.21,1402.77,554.91,2388.05
3,110,-0.0008,1e-04,100.0,642.92,1592.41,1403.14,554.15,2388.04
3,111,0.001,-0.0005,100.0,642.25,1583.83,1401.73,553.74,2388.04
3,112,-0.0007,0.0002,100.0,642.65,1584.14,1400.61,553.64,2388.03
3,113,0.0029,-0.0,100.0,642.5,1590.74,1408.52,554.0,2388.05
3,114,0.0019,-0.0005,100.0,642.46,1588.4,1407.81,554.04,2388.04
3,115,-0.001,1e-04,100.0,642.22,1588.97,1400.56,553.54,2388.02
3,116,0.0008,0.0002,100.0,642.62,1591.56,1407.84,553.54,2388.06
3,117,0.0012,1e-04,100.0,642.76,1587.74,1402.28,553.84,2388.05
3,118,0.0004,0.0,100.0,642.26,1590.05,1408.53,553.52,2388.03
3,119,0.0022,-0.0002,100.0,642.0,1588.1,1398.22,553.47,2388.05
3,120,-0.0012,0.0005,100.0,642.6,1585.58,1408.79,553.63,2388.06
3,121,-0.0036,-0.0003,100.0,642.27,1585.86,1413.79,553.75,2388.03
3,122,0.0011,-0.0002,100.0,642.72,1586.83,1406.06,553.77,2388.02
3,123,-0.0009,1e-04,100.0,642.49,1594.72,1408.04,554.28,2388.04
3,124,-0.0048,-0.0003,100.0,642.0,1588.41,1405.29,553.12,2388.04
3,125,-0.0007,0.0002,100.0,642.82,1580.5,1405.04,553.25,2388.01
3,126,0.0013,0.0004,100.0,642.76,1583.13,1409.96,554.41,2388.02
3,127,0.0029,1e-04,100.0,642.67,1593.61,1395.95,554.01,2388.05
3,128,-0.0008,-0.0003,100.0,642.22,1592.24,1409.32,553.67,2388.02
3,129,0.0003,0.0005,100.0,643.1,1597.5,1405.91,553.56,2388.07
3,130,-0.0006,0.0,100.0,642.57,1584.08,1410.11,553.51,2388.1
3,131,-0.0042,0.0002,100.0,642.5,1589.91,1406.13,553.7,2388.09
3,132,-0.0013,-1e-04,100.0,642.35,1592.88,1408.51,553.0,2388.07
3,133,-0.001,-0.0003,100.0,642.62,1589.14,1409.48,553.52,2388.01
3,134,0.0005,-0.0005,100.0,642.45,1586.99,1406.61,554.21,2388.05
3,135,0.0012,-0.0,100.0,642.52,1588.65,1407.5,553.69,2387.99
3,136,0.0015,-1e-04,100.0,642.6,1592.25,1405.41,553.83,2388.08
3,137,-0.0039,0.0004,100.0,642.75,1589.57,1409.77,554.36,2388.08
3,138,0.0013,-0.0,100.0,642.3,1599.56,1407.3,553.57,2388.01
3,139,-0.0022,0.0005,100.0,643.08,1594.87,1415.14,553.81,2388.08
3,140,-0.0009,0.0002,100.0,642.87,1589.67,1414.46,553.12,2388.04
3,141,0.0025,0.0003,100.0,643.08,1584.87,1412.02,553.08,2388.11
3,142,-0.0012,0.0003,100.0,643.03,1587.35,1413.05,552.85,2388.02
3,143,0.0012,0.0004,100.0,642.48,1594.94,1402.45,553.0,2388.05
3,144,0.004,-1e-04,100.0,642.48,1593.19,1416.18,552.94,2388.06
3,145,-0.0022,-0.0003,100.0,642.65,1591.66,1403.51,553.55,2388.06
3,146,0.0017,0.0004,100.0,643.71,1589.2,1413.64,553.85,2388.07
3,147,0.0023,1e-04,100.0,643.07,1590.59,1411.55,553.79,2388.09
3,148,-0.0013,0.0003,100.0,642.69,1589.28,1421.05,553.37,2388.05
3,149,0.0014,-0.0,100.0,643.26,1594.66,1414.51,552.71,2388.09
3,150,0.0002,-0.0003,100.0,643.08,1591.34,1407.58,553.35,2388.04
3,151,0.0009,-0.0,100.0,643.04,1594.47,1420.87,552.82,2388.05
3,152,-0.002,-0.0003,100.0,643.34,1599.53,1411.65,553.59,2388.06
3,153,-0.001,0.0004,100.0,642.89,1594.75,1416.95,553.63,2388.08
3,154,0.0021,-1e-04,100.0,643.15,1599.04,1414.53,553.26,2388.03
3,155,0.0006,0.0002,100.0,642.83,1588.51,1413.92,553.47,2388.05
3,156,-0.0002,-0.0003,100.0,643.52,1597.3,1411.91,553.03,2388.09
3,157,-0.0006,0.0004,100.0,642.84,1599.31,1414.01,552.54,2388.11
3,158,-0.0003,-0.0003,100.0,643.19,1593.16,1421.83,553.21,2388.1
3,159,-0.0005,-0.0004,100.0,642.71,1597.8,1415.2,553.19,2388.11
3,160,0.0058,0.0002,100.0,642.48,1595.61,1415.88,553.16,2388.1
3,161,-0.0015,-1e-04,100.0,643.6,1594.41,1416.4,552.82,2388.06
3,162,0.0022,0.0002,100.0,643.11,1594.78,1420.33,552.97,2388.12
3,163,-0.0016,0.0,100.0,643.0,1597.51,1422.22,553.11,2388.13
3,164,0.0007,-0.0003,100.0,643.09,1601.99,1416.56,552.81,2388.09
3,165,-0.0005,-1e-04,100.0,642.96,1601.94,1416.31,552.94,2388.09
3,166,0.003,-0.0002,100.0,642.9,1598.82,1419.27,552.56,2388.04
3,167,0.0027,0.0004,100.0,643.38,1605.41,1415.96,551.95,2388.17
3,168,-0.0012,0.0002,100.0,643.46,1593.72,1422.59,552.04,2388.11
3,169,0.0016,-1e-04,100.0,643.55,1602.9,1424.39,552.76,2388.13
3,170,-0.0015,-0.0003,100.0,643.35,1606.1,1428.52,553.34,2388.12
3,171,-0.0011,-0.0003,100.0,643.36,1603.48,1419.33,551.57,2388.16
3,172,-0.0017,-0.0004,100.0,643.62,1597.73,1426.38,552.89,2388.08
3,173,0.0028,-0.0002,100.0,643.64,1604.78,1417.29,552.16,2388.14
3,174,0.0034,-0.0005,100.0,643.46,1602.86,1424.79,552.29,2388.13
3,175,-0.003,0.0004,100.0,643.15,1603.74,1424.17,551.47,2388.06
3,176,-0.0008,0.0002,100.0,643.93,1595.61,1438.51,551.93,2388.18
3,177,-0.0041,-0.0002,100.0,643.68,1601.21,1423.5,552.17,2388.13
3,178,-0.001,1e-04,100.0,643.66,1606.5,1430.55,551.31,2388.19
3,179,0.0012,0.0,100.0,643.51,1604.8,1428.23,551.91,2388.14
4,1,0.0025,0.0005,100.0,642.6,1585.4,1402.85,553.97,2388.06
4,2,0.0002,-0.0004,100.0,642.45,1583.54,1410.36,554.62,2388.06
4,3,-0.0025,-0.0,100.0,642.16,1586.59,1398.65,553.52,2388.08
4,4,0.0024,-0.0003,100.0,642.73,1583.96,1400.32,553.58,2388.08
4,5,0.0012,-0.0002,100.0,642.11,1590.62,1399.42,552.91,2388.1
4,6,0.0023,0.0005,100.0,642.46,1588.76,1407.78,553.12,2388.04
4,7,-0.002,0.0002,100.0,642.26,1586.91,1404.44,554.42,2388.06
4,8,0.0014,-0.0004,100.0,641.97,1584.18,1406.22,553.93,2388.05
4,9,0.0059,0.0005,100.0,642.59,1584.78,1403.51,553.78,2388.06
4,10,0.0006,-0.0003,100.0,642.78,1586.0,1400.12,553.54,2388.06
